total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,1,1,BETANCUR MANCILLA Diego Fernando,NA,1994-06-15,NA,NA,A,89 kg Men,0,0,510,156,160,165,165,196,200,-210,200,365
2,2,2,SAEZ VERA Olfides,NA,1994-09-24,NA,NA,A,89 kg Men,0,0,510,155,-160,160,160,195,-200,-200,195,355
3,3,3,MENDOZA Yeimar,NA,1996-09-02,NA,NA,A,89 kg Men,0,0,510,152,-157,157,157,184,190,-196,190,347
4,5,4,CANTRELL Jordan Warren,NA,1996-08-16,NA,NA,A,89 kg Men,0,0,510,146,-151,-152,146,180,183,-186,183,329
5,6,5,RODRIGUEZ OCASIO Christian Angel,NA,1993-07-14,NA,NA,A,89 kg Men,0,0,510,140,145,-150,145,170,176,182,182,327
5,6,5,RODRIGUEZ OCASIO Christian Angel,NA,1993-07-14,NA,NA,A,89 kg Men,0,0,510,140,145,-150,145,170,176,182,182,327
6,4,6,REYES ALTAGRACIA Ray Carlos,NA,1999-06-12,NA,NA,A,89 kg Men,0,0,510,-144,144,148,148,171,177,-182,177,325
7,8,7,RAMIREZ CABRERA Gilberto Antonio,NA,1998-10-27,NA,NA,A,89 kg Men,0,0,510,135,140,-143,140,167,-173,173,173,313
8,9,8,ROLON Giovanny,NA,1990-08-05,NA,NA,A,89 kg Men,0,0,510,120,128,-133,128,155,-160,-162,155,283
9,10,10,ARAQUE Laertes,NA,2003-02-17,NA,NA,A,89 kg Men,0,0,510,105,110,-115,110,145,-152,-152,145,255
10,11,11,MEARS Omarie,NA,1993-10-13,NA,NA,A,89 kg Men,0,0,510,100,105,110,110,125,130,-137,130,240
11,NA,9,BROWN Cameron,NA,1988-07-22,NA,NA,A,89 kg Men,0,0,510,-130,-130,-130,NA,-150,-155,155,155,155
NA,7,NA,SANCHEZ Joselo,NA,1996-06-20,NA,NA,A,89 kg Men,0,0,510,142,-147,-147,142,-184,-185,-185,NA,NA
1,2,1,RIVAS MOSQUERA Jhonatan,NA,1998-07-11,NA,NA,A,96 kg Men,0,0,510,175,180,-182,180,-205,208,213,213,393
2,1,2,SANTAVY Boady Robert,NA,1997-05-22,NA,NA,A,96 kg Men,0,0,510,175,181,-187,181,202,208,NA,208,389
3,4,3,DAMRON Nathan Charles,9693,1996-05-06,M,USA,A,96 kg Men,0,0,510,156,162,167,167,193,200,207,207,374
4,5,4,GREGORIO MACHADO Marco Tulio,NA,1991-11-03,NA,NA,A,96 kg Men,0,0,510,162,-168,-168,162,190,200,-203,200,362
5,7,5,DOWNEY V John Francis,NA,1991-07-16,NA,NA,A,96 kg Men,0,0,510,140,-146,146,146,-180,181,187,187,333
6,8,6,JONES Joaquin,NA,1995-07-26,NA,NA,A,96 kg Men,0,0,510,130,135,140,140,170,175,181,181,321
7,9,8,ARAUJO GONZALEZ Amilcar Assis,NA,1988-01-20,NA,NA,A,96 kg Men,0,0,510,122,127,-132,127,152,160,-161,160,287
8,10,7,DONIS Junior,NA,1999-04-05,NA,NA,A,96 kg Men,0,0,510,120,125,-130,125,160,-165,-167,160,285
9,11,9,DISLA Felix,NA,2003-07-13,NA,NA,A,96 kg Men,0,0,510,115,121,124,124,137,141,-144,141,265
10,12,10,DALEY James,NA,1988-10-03,NA,NA,A,96 kg Men,0,0,510,105,111,116,116,130,135,140,140,256
NA,3,NA,VALLENILLA SANCHEZ Keydomar Giovanni,NA,1999-10-08,NA,NA,A,96 kg Men,0,0,510,170,-175,175,175,-210,-210,-210,NA,NA
NA,6,NA,VELI Serafim,NA,1986-11-28,NA,NA,A,96 kg Men,0,0,510,155,-160,-161,155,-185,NA,NA,NA,NA
NA,6,NA,VELI Serafim,NA,1986-11-28,NA,NA,A,96 kg Men,0,0,510,155,-160,-161,155,-185,NA,NA,NA,NA
