total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
3,3,3,SANTAVY Boady Robert,NA,1997-05-22,NA,NA,A,96 kg Men,0,0,455,160,165,169,169,196,201,-207,201,370
4,4,5,GREGORIO MACHADO Marco Tulio,NA,1991-11-03,NA,NA,A,96 kg Men,0,0,455,161,166,-170,166,-190,190,-200,190,356
5,6,4,CONTRERAS CHAMORRO Wilmer Eduardo,NA,1991-06-13,NA,NA,A,96 kg Men,0,0,455,151,156,158,158,190,-196,197,197,355
6,7,6,BONNICK Jason Jermaine,NA,1981-11-08,NA,NA,A,96 kg Men,0,0,455,152,157,-161,157,-185,186,-198,186,343
7,8,7,SAMAYOA David Vincent,NA,1992-07-09,NA,NA,A,96 kg Men,0,0,455,146,150,153,153,176,181,185,185,338
8,9,10,LAMENZA LOPEZ Luis Armando,NA,1998-05-06,NA,NA,A,96 kg Men,0,0,455,-142,142,-150,142,165,-175,-177,165,307
9,10,9,CASTILLO RODRIGUEZ Javier Antonio,NA,1986-05-07,NA,NA,A,96 kg Men,0,0,455,130,135,-140,135,170,-177,-177,170,305
10,11,8,PAVON FUNES Axel Naun,NA,2000-09-28,NA,NA,A,96 kg Men,0,0,455,125,131,-135,161,160,165,171,171,302
11,12,11,JUANICO PUPPO Enrique,NA,1994-10-14,NA,NA,A,96 kg Men,0,0,455,122,127,-132,127,150,157,-161,157,284
NA,2,NA,VELI Serafim,NA,1986-11-28,NA,NA,A,96 kg Men,0,0,455,165,171,-173,171,-195,-196,NA,NA,NA
NA,2,NA,VELI Serafim,NA,1986-11-28,NA,NA,A,96 kg Men,0,0,455,165,171,-173,171,-195,-196,NA,NA,NA
NA,NA,NA,MORALES MARQUEZ Keven,NA,1991-12-04,NA,NA,A,96 kg Men,0,0,455,-135,-135,-135,NA,NA,NA,NA,NA,NA
