total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
7,7,7,CRASS Rachel,NA,1985-07-06,NA,NA,A,75 kg Women,0,1,138,-82.5,82.5,85,85,105,-110,-110,105,190
8,9,8,KAMMENOU Dimitra,NA,1984-12-01,NA,NA,A,75 kg Women,0,1,138,75,-80,80,80,95,100,-102.5,100,180
9,8,9,MALANICHEVA Yekaterina,NA,1984-12-29,NA,NA,A,75 kg Women,0,1,138,75,80,-85,80,-95,95,-102.5,95,175
10,10,10,NOKTA Gulden,NA,1986-01-01,NA,NA,A,75 kg Women,0,1,138,70,-75,75,75,-75,75,-85,75,150
1,1,1,LU Changliang,NA,1986-01-03,NA,NA,A,77 kg Men,0,1,138,147.5,152.5,157.5,157.5,182.5,187.5,-190,187.5,345
2,2,2,SZRAMIAK Krzysztof Jakub,NA,1984-07-09,NA,NA,A,77 kg Men,0,1,138,152.5,-157.5,-157.5,152.5,-182.5,182.5,-185,182.5,335
3,6,3,POLOVNIKOV Vasily,NA,1986-04-28,NA,NA,A,77 kg Men,0,1,138,147.5,-152.5,-152.5,147.5,-180,180,-187.5,180,327.5
4,3,7,ESHTIWI Mohamed,NA,1985-02-08,NA,NA,A,77 kg Men,0,1,138,145,-150,150,150,172.5,-180,-180,172.5,322.5
5,4,9,KUZNETSOV Vladimir,NA,1984-04-21,NA,NA,A,77 kg Men,0,1,138,140,-150,150,150,170,-180,-180,170,320
6,10,4,KENARI Mah. Esmaeilzadeh,NA,1984-05-06,NA,NA,A,77 kg Men,0,1,138,135,140,-145,140,177.5,-182.5,-182.5,177.5,317.5
7,7,10,CHARNIAK Mikalai,NA,1986-11-16,NA,NA,A,77 kg Men,0,1,138,140,145,147.5,147.5,-170,170,-175,170,317.5
8,8,8,ESPELETA Carlos Luciano,NA,1984-03-21,NA,NA,A,77 kg Men,0,1,138,-140,140,145,145,170,-177.5,-177.5,170,315
9,9,5,ZHANG Kaiguo,NA,1987-02-08,NA,NA,A,77 kg Men,0,1,138,135,-140,140,140,175,-182.5,-182.5,175,315
10,14,6,FISAL El Haddad Mahmoud,NA,1986-03-10,NA,NA,A,77 kg Men,0,1,138,130,135,-137.5,135,170,175,-180,175,310
11,11,11,FRYE Lance,NA,1984-09-30,NA,NA,A,77 kg Men,0,1,138,137.5,-142.5,-142.5,137.5,-167.5,167.5,-175,167.5,305
12,13,12,MENDEZ Adriano,NA,1985-08-14,NA,NA,A,77 kg Men,0,1,138,130,-135,135,135,165,-172.5,-172.5,165,300
13,15,14,LEE Seung-wook,NA,1985-04-03,NA,NA,A,77 kg Men,0,1,138,125,132.5,-135,132.5,155,160,-165,160,292.5
14,17,13,FARRIS Kendrick James,NA,1986-07-02,NA,NA,A,77 kg Men,0,1,138,-122.5,122.5,127.5,127.5,155,160,165,165,292.5
15,12,18,TKAC Richard,NA,1985-05-24,NA,NA,A,77 kg Men,0,1,138,130,135,-137.5,135,-150,155,-160,155,290
16,16,17,ASHYRBAEV Zamirbek,NA,1986-12-14,NA,NA,A,77 kg Men,0,1,138,130,-135,-135,130,-155,-155,155,155,285
17,18,15,TURNER Benjamin,NA,1984-01-23,NA,NA,A,77 kg Men,0,1,138,120,125,-130,125,155,160,-162.5,160,285
18,19,16,STONYS Jonas,NA,1984-09-07,NA,NA,A,77 kg Men,0,1,138,-125,125,-132.5,125,157.5,-162.5,-162.5,157.5,282.5
19,20,19,GOSPOS Jan,NA,1985-11-11,NA,NA,A,77 kg Men,0,1,138,115,-120,120,120,-135,135,140,140,260
NA,5,NA,DEMIREL Iskender,NA,1984-04-11,NA,NA,A,77 kg Men,0,1,138,145,-150,150,150,-175,-175,-175,NA,NA
NA,NA,NA,GUIRI Sakkeur,NA,1985-01-19,NA,NA,A,77 kg Men,0,1,138,-115,-115,-115,NA,-140,-140,NA,NA,NA
1,3,1,SONG Jiawen,NA,1982-09-17,NA,NA,A,85 kg Men,0,1,138,152.5,157.5,160,160,192.5,197.5,202.5,202.5,362.5
2,1,5,BARANYAI Janos,NA,1984-06-24,NA,NA,A,85 kg Men,0,1,138,155,160,162.5,162.5,185,190,-195,190,352.5
3,5,4,SAPRONENKA Andrei,NA,1984-02-05,NA,NA,A,85 kg Men,0,1,138,152.5,-157.5,160,160,180,190,192.5,192.5,352.5
4,6,2,CSER Norbert,NA,1985-01-18,NA,NA,A,85 kg Men,0,1,138,155,-160,-160,155,-192.5,195,-200,195,350
5,2,10,"NADERI Javad",NA,1984-08-14,NA,NA,A,85 kg Men,0,1,138,157.5,-162.5,162.5,162.5,185,-190,-190,185,347.5
6,7,7,LOUKANIN Maxim,NA,1984-01-19,NA,NA,A,85 kg Men,0,1,138,155,-160,-160,155,185,190,-200,190,345
7,8,6,KIM Seon-Jong,NA,1986-02-01,NA,NA,A,85 kg Men,0,1,138,142.5,147.5,150,150,182.5,190,-195,190,340
8,14,3,KAUCHAK Mikhail,NA,1985-11-03,NA,NA,A,85 kg Men,0,1,138,-145,-145,145,145,185,-195,195,195,340
9,9,8,MOHAMED Gaber Ahmed Farhan,NA,1985-09-01,NA,NA,A,85 kg Men,0,1,138,150,-155,-155,150,187.5,-192.5,-192.5,187.5,337.5
10,4,16,AZAPOGLU Sezai,NA,1984-08-08,NA,NA,A,85 kg Men,0,1,138,150,155,160,160,160,170,-180,170,330
11,10,11,BOHM Michael,NA,1984-02-08,NA,NA,A,85 kg Men,0,1,138,142.5,-147.5,147.5,147.5,182.5,-190,-190,182.5,330
12,15,9,HORN Rene,NA,1985-10-31,NA,NA,A,85 kg Men,0,1,138,137.5,142.5,-145,142.5,180,185,-190,185,327.5
13,13,13,"NAIIJ KENARI Omid",NA,1985-05-28,NA,NA,A,85 kg Men,0,1,138,145,-150,-150,145,-175,180,-185,180,325
14,11,15,ISTOMIN Sergey,NA,1986-01-24,NA,NA,A,85 kg Men,0,1,138,140,145,-150,145,170,-175,-175,170,315
15,12,19,KIM Chul-Min,NA,1986-01-22,NA,NA,A,85 kg Men,0,1,138,137.5,-145,145,145,167.5,-172.5,-172.5,167.5,312.5
16,17,18,BURCEA Tudor,NA,1987-03-26,NA,NA,A,85 kg Men,0,1,138,132.5,137.5,-140,137.5,162.5,167.5,-170,167.5,305
17,22,14,CASTRO Luis,NA,1984-04-12,NA,NA,A,85 kg Men,0,1,138,132.5,-137.5,-137.5,132.5,-172.5,172.5,-177.5,172.5,305
18,21,17,KAWABATA Genta,NA,1985-02-14,NA,NA,A,85 kg Men,0,1,138,125,130,132.5,132.5,-165,165,170,170,302.5
19,18,20,ZVIRBLYS Mantas,NA,1985-09-27,NA,NA,A,85 kg Men,0,1,138,130,135,-137.5,135,160,-165,165,165,300
20,23,22,WELLS Joshua,NA,1984-06-14,NA,NA,A,85 kg Men,0,1,138,120,125,130,130,-155,155,160,160,290
21,20,24,ROBERTS Paul,NA,1985-03-15,NA,NA,A,85 kg Men,0,1,138,127.5,132.5,-137.5,132.5,155,-160,-160,155,287.5
22,25,23,BOUDANI Maamar,NA,1984-06-23,NA,NA,A,85 kg Men,0,1,138,122.5,-127.5,-127.5,122.5,-155,155,-160,155,277.5
23,24,25,DAL SANTO Maxwell James,NA,1985-02-16,NA,NA,A,85 kg Men,0,1,138,115,120,122.5,122.5,145,-150,150,150,272.5
24,26,26,IVANOVS Artjoms,NA,1986-04-07,NA,NA,A,85 kg Men,0,1,138,-120,120,-125,120,150,-155,-157.5,150,270
NA,16,NA,HENNEQUIN Benjamin Didier,NA,1984-08-24,NA,NA,A,85 kg Men,0,1,138,-140,-140,140,140,-175,-175,-175,NA,NA
NA,19,NA,SATZIAN Grigor,NA,1985-02-05,NA,NA,A,85 kg Men,0,1,138,135,-140,-140,135,-150,-150,-150,NA,NA
NA,NA,12,KUKASYAN Vartan,NA,1986-06-14,NA,NA,A,85 kg Men,0,1,138,-155,-155,-155,NA,175,-182.5,182.5,182.5,NA
1,1,1,AKKAEV Khadzhimurat,NA,1985-03-27,NA,NA,A,94 kg Men,0,1,138,175,182.5,185,185,205,215,-220,215,400
2,2,2,BONK Bartlomiej Wojciech,NA,1984-10-11,NA,NA,A,94 kg Men,0,1,138,167.5,172.5,-175,172.5,202.5,207.5,212.5,212.5,385
3,3,4,USMANOV Botir,NA,1984-04-15,NA,NA,A,94 kg Men,0,1,138,162.5,165,170,170,190,195,197.5,197.5,367.5
4,4,5,LOBAN Aleh,NA,1985-01-15,NA,NA,A,94 kg Men,0,1,138,157.5,162.5,165,165,190,197.5,-200,197.5,362.5
5,5,3,SPIESS Jurgen Christian,NA,1984-03-26,NA,NA,A,94 kg Men,0,1,138,155,-160,-160,155,187.5,192.5,197.5,197.5,352.5
6,8,6,DEHGHANIYAN Ali,NA,1985-03-24,NA,NA,A,94 kg Men,0,1,138,150,-155,-155,150,195,-202.5,-202.5,195,345
7,6,7,KISS Attila,NA,1984-10-03,NA,NA,A,94 kg Men,0,1,138,152.5,-155,-155,152.5,185,190,-192.5,190,342.5
8,7,8,KACZMARCZYK Karol,NA,1986-05-09,NA,NA,A,94 kg Men,0,1,138,147.5,152.5,-157.5,152.5,175,-180,180,180,332.5
9,11,9,TRIANTAFYLLOU Anastasios,NA,1987-05-30,NA,NA,A,94 kg Men,0,1,138,140,145,-147.5,145,170,177.5,180,180,325
10,9,12,STENKIN Alexandr,NA,1984-06-28,NA,NA,A,94 kg Men,0,1,138,140,150,-152.5,150,-170,-170,170,170,320
11,10,11,WITTMER Jeffrey,NA,1984-09-30,NA,NA,A,94 kg Men,0,1,138,137.5,142.5,145,145,172.5,-180,-180,172.5,317.5
12,14,10,OGASAWARA Shingo,NA,1984-11-02,NA,NA,A,94 kg Men,0,1,138,135,-142.5,-142.5,135,170,175,-180,175,310
13,12,13,KIM Kyeong-Wook,NA,1988-07-13,NA,NA,A,94 kg Men,0,1,138,125,132.5,137.5,137.5,155,160,165,165,302.5
14,16,14,BAGDONAVICHIUS Giedrius,NA,1986-05-09,NA,NA,A,94 kg Men,0,1,138,125,132.5,-137.5,132.5,145,155,165,165,297.5
15,15,15,RUDYS Robertas,NA,1984-09-05,NA,NA,A,94 kg Men,0,1,138,125,132.5,-137.5,132.5,160,-165,-165,160,292.5
16,13,16,LOPEZ Jose Gabriel,NA,1986-04-12,NA,NA,A,94 kg Men,0,1,138,132.5,137.5,-142.5,137.5,142.5,150,-157.5,150,287.5
NA,NA,NA,GULYUVATYY Ruslan,NA,1985-11-19,NA,NA,A,94 kg Men,0,1,138,NA,NA,NA,NA,NA,NA,NA,NA,NA
