total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
11,NA,NA,CANGEMI Enrico,NA,1988-11-05,NA,NA,B,77 kg Men,0,1,48,127,-132,-132,127,160,167,-170,167,294
12,NA,NA,TERMIGNONE Dany,NA,1987-03-15,NA,NA,B,77 kg Men,0,1,48,117,-122,-122,117,145,150,-152,150,267
13,NA,NA,BYRD Cathal,NA,1986-08-15,NA,NA,B,77 kg Men,0,1,48,-105,105,-109,105,136,140,-142,140,245
NA,NA,NA,"NAZARIAN Edvard",NA,1985-12-01,NA,NA,B,77 kg Men,0,1,48,140,144,-147,144,-162,-162,-162,NA,NA
NA,NA,NA,GUTU Andrei,NA,1980-09-16,NA,NA,B,77 kg Men,0,1,48,-143,-143,-145,NA,0,0,0,NA,NA
NA,NA,NA,MUSIC Amar,NA,1987-03-21,NA,NA,A,77 kg Men,0,1,48,-145,145,148,148,-176,-176,-176,NA,NA
NA,NA,NA,CASADO Jose,NA,1986-11-26,NA,NA,B,77 kg Men,0,1,48,142,-147,-147,142,-170,-170,-170,NA,NA
1,NA,NA,YUFKIN Alexey,NA,1986-01-11,NA,NA,A,85 kg Men,0,1,48,-158,159,164,164,-200,200,205,205,369
2,NA,NA,ZAIROV Intigam,NA,1985-04-21,NA,NA,A,85 kg Men,0,1,48,165,168,-171,168,200,-205,-205,200,368
3,NA,NA,NOVIKAU Mikalai,NA,1986-06-13,NA,NA,A,85 kg Men,0,1,48,161,-166,166,166,196,201,-205,201,367
4,NA,NA,HENNEQUIN Benjamin Didier,NA,1984-08-24,NA,NA,A,85 kg Men,0,1,48,157,-162,162,162,200,204,-207,204,366
5,NA,NA,ZIELINSKI Adrian Edward,NA,1989-03-28,NA,NA,A,85 kg Men,0,1,48,-162,162,167,167,190,196,-200,196,363
6,NA,NA,TABAKU Ervis,NA,1989-09-22,NA,NA,B,85 kg Men,0,1,48,158,163,166,166,187,193,196,196,362
7,NA,NA,MATAM MATAM David Hercule,NA,1975-06-05,NA,NA,A,85 kg Men,0,1,48,-159,159,164,164,-190,190,198,198,362
7,NA,NA,MATAM MATAM David Hercule,NA,1975-06-05,NA,NA,A,85 kg Men,0,1,48,-159,159,164,164,-190,190,198,198,362
8,NA,NA,POGHOSYAN Gevorik,NA,1984-03-13,NA,NA,A,85 kg Men,0,1,48,155,160,164,164,194,-198,-199,194,358
9,NA,NA,ANDRIKYAN Aram,NA,1988-09-20,NA,NA,A,85 kg Men,0,1,48,155,160,-164,160,193,-199,-200,193,353
10,NA,NA,SELIVANOV Kostyantyn,NA,1981-06-20,NA,NA,B,85 kg Men,0,1,48,150,154,157,157,190,195,-197,195,352
11,NA,NA,RYTKOWSKI Mariusz,NA,1976-07-26,NA,NA,A,85 kg Men,0,1,48,160,-165,-165,160,190,-195,-196,190,350
12,NA,NA,HAXHIHYSENI Endri,NA,1986-08-27,NA,NA,B,85 kg Men,0,1,48,152,-160,160,160,185,0,0,185,345
13,NA,NA,SUNAR Erdal,NA,1982-05-01,NA,NA,A,85 kg Men,0,1,48,-158,158,-166,158,187,-194,-194,187,345
14,NA,NA,KOMAREVSKI Vladislav,NA,1986-05-25,NA,NA,B,85 kg Men,0,1,48,-152,152,-157,152,191,-200,-200,191,343
15,NA,NA,TKAC Richard,NA,1985-05-24,NA,NA,B,85 kg Men,0,1,48,155,160,-163,160,180,-185,-187,180,340
16,NA,NA,RUSU Razvan,NA,1988-03-04,NA,NA,B,85 kg Men,0,1,48,145,150,-153,150,180,185,188,188,338
17,NA,NA,DEMELIDIS Eleftherios,NA,1986-12-15,NA,NA,B,85 kg Men,0,1,48,142,148,-150,148,173,180,182,182,330
18,NA,NA,SVRCEK Pavol,NA,1982-08-08,NA,NA,B,85 kg Men,0,1,48,148,152,-155,152,174,178,-181,178,330
19,NA,NA,KOLOSOVSKI Pavel,NA,1981-08-23,NA,NA,C,85 kg Men,0,1,48,140,146,149,149,176,-183,-190,176,325
20,NA,NA,MENDEZ Adriano,NA,1985-08-14,NA,NA,B,85 kg Men,0,1,48,140,-145,-145,140,178,185,0,185,325
21,NA,NA,KOVTUNS Vitalijs,NA,1987-06-17,NA,NA,B,85 kg Men,0,1,48,-142,142,-148,142,-178,180,-185,180,322
22,NA,NA,DI MARZIO Marco,NA,1976-02-29,NA,NA,C,85 kg Men,0,1,48,-138,138,142,142,165,175,-177,175,317
23,NA,NA,ANTTIROIKO Miika Matias,NA,1988-11-20,NA,NA,C,85 kg Men,0,1,48,135,140,0,140,-176,176,-180,176,316
24,NA,NA,MARTINEZ Teddy,NA,1987-09-11,NA,NA,C,85 kg Men,0,1,48,130,-135,-135,130,170,175,-180,175,305
25,NA,NA,EKICI Safak,NA,1987-08-10,NA,NA,C,85 kg Men,0,1,48,105,-112,-115,105,130,-140,-140,130,235
NA,NA,NA,HARTIKAINEN Iiro,NA,1978-06-21,NA,NA,C,85 kg Men,0,1,48,-135,-135,-135,NA,-160,163,-166,163,NA
NA,NA,NA,BOEV Plamen,NA,1987-03-29,NA,NA,A,85 kg Men,1,1,48,155,159,160,NA,195,200,203,NA,NA
1,NA,NA,SPIESS Jurgen Christian,NA,1984-03-26,NA,NA,A,94 kg Men,0,1,48,170,175,178,178,208,212,-218,212,390
2,NA,NA,KOURTIDIS Nikolaos,NA,1986-04-01,NA,NA,A,94 kg Men,0,1,48,170,175,-177,175,210,-216,-216,210,385
3,NA,NA,DEMANOV Andrey,NA,1985-07-15,NA,NA,A,94 kg Men,0,1,48,-170,170,-175,170,-210,-210,210,210,380
4,NA,NA,FATULLAYEV Rovshan,NA,1987-03-26,NA,NA,A,94 kg Men,0,1,48,-161,161,-166,161,201,205,-211,205,366
5,NA,NA,GORIN Oleksandr,NA,1987-06-03,NA,NA,A,94 kg Men,0,1,48,-160,160,165,165,191,196,200,200,365
6,NA,NA,ANUSKEVICIUS Donatas,NA,1980-05-07,NA,NA,A,94 kg Men,0,1,48,-155,155,161,161,195,200,-202,200,361
7,NA,NA,CIBULKA Lukas,NA,1987-08-09,NA,NA,B,94 kg Men,0,1,48,140,144,-146,144,180,184,-187,184,328
8,NA,NA,HORDNES Per,NA,1981-10-04,NA,NA,B,94 kg Men,0,1,48,145,-150,-150,145,175,-181,181,181,326
9,NA,NA,CEREPI Taulant,NA,1987-07-26,NA,NA,B,94 kg Men,0,1,48,145,-150,-150,145,175,180,-185,180,325
10,NA,NA,CSER Norbert,NA,1985-01-18,NA,NA,B,94 kg Men,0,1,48,140,145,-147,145,170,175,-180,175,320
11,NA,NA,PANGONIS Romas,NA,1982-08-31,NA,NA,B,94 kg Men,0,1,48,140,-145,-145,140,-180,180,-187,180,320
12,NA,NA,GRANER Zoltan,NA,1985-01-28,NA,NA,B,94 kg Men,0,1,48,137,142,-146,142,168,-172,-172,168,310
13,NA,NA,DARCY Kevin Jarlath,NA,1985-03-20,NA,NA,B,94 kg Men,0,1,48,112,-117,117,117,152,156,-161,156,273
14,NA,NA,GUIDI Stefano,NA,1974-11-03,NA,NA,B,94 kg Men,0,1,48,115,120,-123,120,-150,150,-155,150,270
NA,NA,NA,IVANOV Artem,NA,1987-12-16,NA,NA,A,94 kg Men,0,1,48,175,179,182,182,-210,-210,-210,NA,NA
NA,NA,NA,USOVSKIS Dmitrijs,NA,1979-12-15,NA,NA,A,94 kg Men,0,1,48,-150,-150,-150,NA,185,-190,0,185,NA
NA,NA,NA,TRIANTAFYLLOU Anastasios,NA,1987-05-30,NA,NA,A,94 kg Men,1,1,48,-152,-152,-155,NA,185,190,-195,NA,NA
