total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
1,4,1,YU Dongju,NA,1993-08-19,NA,NA,A,89 kg Men,0,0,453,160,-165,-167,160,198,202,207,207,367
2,3,2,MIRI Ali,NA,1995-08-01,NA,NA,A,89 kg Men,0,0,453,-155,155,161,161,195,200,205,205,366
3,5,3,YAMAMOTO Toshiki,NA,1991-09-08,NA,NA,A,89 kg Men,0,0,453,155,-160,-160,155,195,-203,203,203,358
4,2,4,CHATRAEI Masoud,NA,1990-07-29,NA,NA,A,89 kg Men,0,0,453,160,-165,165,165,192,-197,-197,192,357
5,1,5,JANG Yeonhak,NA,1997-02-14,NA,NA,A,89 kg Men,0,0,453,-161,161,166,166,190,-195,-195,190,356
6,6,6,ASHYROV Dayanch,NA,1994-03-30,NA,NA,A,89 kg Men,0,0,453,145,150,-156,150,175,180,-185,180,330
7,7,7,SHOHRADOV Shatlyk,NA,2000-03-04,NA,NA,A,89 kg Men,0,0,453,140,145,-150,145,165,170,175,175,320
8,9,8,MOUSA Malek Faed Naji,NA,1996-11-11,NA,NA,A,89 kg Men,0,0,453,131,138,140,140,161,170,-174,170,310
9,8,9,ALABOUDI Khaled Awad Bahjat,NA,2000-05-28,NA,NA,A,89 kg Men,0,0,453,130,137,140,140,160,166,-171,166,306
NA,NA,NA,RAHIMOV Nijat,NA,1993-08-13,NA,NA,A,89 kg Men,0,0,453,-150,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,RAHIMOV Nijat,NA,1993-08-13,NA,NA,A,89 kg Men,0,0,453,-150,NA,NA,NA,NA,NA,NA,NA,NA
1,1,1,TIAN Tao,NA,1994-04-08,NA,NA,A,96 kg Men,0,0,453,175,181,-183,181,220,-231,-231,220,401
2,3,2,MOUSAVIJARAHI Seyedayoob,NA,1995-04-21,NA,NA,A,96 kg Men,0,0,453,166,-171,-171,166,205,207,-225,207,373
3,4,3,HAN Junghoon,NA,1990-08-28,NA,NA,A,96 kg Men,0,0,453,160,-165,-165,160,202,-206,206,206,366
4,7,4,THAKUR Vikas,NA,1993-11-14,NA,NA,A,96 kg Men,0,0,453,-152,-152,152,152,190,197,-201,197,349
5,5,6,ILYIN Ilya,NA,1988-05-24,NA,NA,A,96 kg Men,0,0,453,155,-160,160,160,185,NA,NA,185,345
6,6,5,MEREDOV Izzatbek,NA,1996-06-03,NA,NA,A,96 kg Men,0,0,453,150,155,158,158,185,-190,-190,185,343
7,8,7,CHEAH En Wei John,NA,1991-03-18,NA,NA,A,96 kg Men,0,0,453,-123,123,128,128,150,-151,157,157,285
NA,2,NA,ELBAKH Fares Ibrahim E. H.,NA,1998-06-04,NA,NA,A,96 kg Men,0,0,453,170,-174,174,174,-220,-221,-222,NA,NA
NA,NA,NA,CHEN Po-Jen,NA,1998-05-11,NA,NA,A,96 kg Men,0,0,453,-163,-163,-163,NA,NA,NA,NA,NA,NA
NA,NA,NA,ALKHAZAL Ali Ahmed A,NA,1998-08-21,NA,NA,A,96 kg Men,0,0,453,NA,NA,NA,NA,NA,NA,NA,NA,NA
