total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
NA,NA,3,KHARCHENKO Victor,NA,1991-02-11,NA,NA,A,77 kg Men,0,1,25,-140,-140,-140,NA,170,177,-180,177,NA
NA,NA,NA,DAVIDENCO Dmitrii,NA,1989-07-12,NA,NA,A,77 kg Men,1,1,25,141,-145,145,NA,172,177,-181,NA,NA
NA,NA,NA,DZYUBA Alexandr,NA,1990-11-20,NA,NA,B,77 kg Men,1,1,25,-135,135,-140,NA,160,166,-170,NA,NA
1,1,2,ZIELINSKI Adrian Edward,NA,1989-03-28,NA,NA,A,85 kg Men,0,1,25,162,166,169,169,193,196,199,199,368
2,2,3,TABAKU Ervis,NA,1989-09-22,NA,NA,A,85 kg Men,0,1,25,-160,-166,166,166,191,196,-202,196,362
3,4,1,ZIELINSKI Tomasz Bernard,NA,1990-10-29,NA,NA,A,85 kg Men,0,1,25,152,156,-158,156,-190,191,201,201,357
4,3,4,AUKHADOV Apti,NA,1992-11-18,NA,NA,A,85 kg Men,0,1,25,154,158,163,163,193,-202,-202,193,356
5,6,6,TIBNOKE Pitaya,NA,1989-09-21,NA,NA,A,85 kg Men,0,1,25,151,-156,-156,151,-191,191,-197,191,342
6,7,5,ELSAYED MOHAMED Elsayed Hasona,NA,1989-06-04,NA,NA,A,85 kg Men,0,1,25,-148,148,-153,148,-192,192,-197,192,340
7,11,7,MO Jieyong,NA,1989-03-05,NA,NA,A,85 kg Men,0,1,25,140,145,-150,145,-190,190,-193,190,335
8,5,12,DANCIU Marius,NA,1989-12-05,NA,NA,A,85 kg Men,0,1,25,151,156,-161,156,175,-181,-181,175,331
9,9,9,KHALMATOV Takhir,NA,1989-01-05,NA,NA,A,85 kg Men,0,1,25,140,145,-150,145,170,175,180,180,325
10,10,10,SATALENCO Alexandru,NA,1989-08-13,NA,NA,A,85 kg Men,0,1,25,140,-145,145,145,-180,180,-186,180,325
11,8,11,ZAREI Mohammad,NA,1991-01-10,NA,NA,A,85 kg Men,0,1,25,142,-146,146,146,173,178,-181,178,324
12,19,8,KOZHAKHMETOV Miraskhan,NA,1989-02-27,NA,NA,B,85 kg Men,0,1,25,130,136,-141,136,170,176,183,183,319
13,12,14,RYU Junho,NA,1990-09-01,NA,NA,A,85 kg Men,0,1,25,143,-150,-150,143,172,-181,-181,172,315
14,16,13,HUANG Tse-Wei,NA,1989-11-18,NA,NA,A,85 kg Men,0,1,25,-138,-138,138,138,165,170,173,173,311
15,15,16,KRYWULT Patrik,NA,1990-08-25,NA,NA,A,85 kg Men,0,1,25,134,139,-141,139,160,165,-170,165,304
16,17,15,CHAMOUN Malek,NA,1989-01-03,NA,NA,B,85 kg Men,0,1,25,-133,133,138,138,165,-171,-171,165,303
17,14,19,FLEMING Jared David,NA,1991-11-03,NA,NA,B,85 kg Men,0,1,25,131,136,139,139,157,162,-167,162,301
18,13,21,DUMAIS Paul,NA,1991-03-08,NA,NA,B,85 kg Men,0,1,25,135,140,-142,140,160,-165,-165,160,300
19,21,17,COBZARIU Leonard-Dumitru,NA,1992-04-16,NA,NA,B,85 kg Men,0,1,25,130,135,-138,135,-161,161,165,165,300
20,18,20,OTLU Mustafa,NA,1989-07-30,NA,NA,B,85 kg Men,0,1,25,130,-136,136,136,161,-165,-165,161,297
21,22,18,MARINEAU Mathieu,NA,1990-12-01,NA,NA,B,85 kg Men,0,1,25,127,132,-136,132,163,-169,-169,163,295
22,20,22,ABOUDI Mohammad Nabeel Bahjat,NA,1989-11-23,NA,NA,B,85 kg Men,0,1,25,-128,130,135,135,155,-160,-162,155,290
23,24,23,HUANG Min-Chih,NA,1989-11-04,NA,NA,B,85 kg Men,0,1,25,128,-133,-133,128,152,-158,-158,152,280
24,26,24,LUKAC Jozef,NA,1990-06-24,NA,NA,B,85 kg Men,0,1,25,110,-116,-116,110,145,150,-153,150,260
25,25,25,RAVINDER Partap Singh,NA,1991-11-14,NA,NA,B,85 kg Men,0,1,25,105,111,-115,111,125,131,136,136,247
NA,23,NA,HIRAHARA Takahito,NA,1989-01-09,NA,NA,B,85 kg Men,0,1,25,-128,128,-132,128,-160,-160,-160,NA,NA
1,1,1,IVANOV Alexandr,NA,1989-07-22,NA,NA,A,94 kg Men,0,1,25,165,170,175,175,205,210,-216,210,385
2,2,2,LI Bing,NA,1990-01-01,NA,NA,A,94 kg Men,0,1,25,160,165,170,170,201,210,-216,210,380
3,4,3,MAKARANKA Aliaksandr,NA,1990-02-02,NA,NA,A,94 kg Men,0,1,25,158,163,-165,163,191,197,201,201,364
4,3,8,GAGLOEV Soslan,NA,1989-05-20,NA,NA,A,94 kg Men,0,1,25,160,-164,164,164,190,-195,-196,190,354
5,6,5,SELLOU Ahmed Hassan Nasreldin M.,NA,1989-12-03,NA,NA,A,94 kg Men,0,1,25,-160,160,-165,160,-190,190,194,194,354
6,12,4,CHEN Hu,NA,1991-03-17,NA,NA,A,94 kg Men,0,1,25,-151,151,-156,151,195,200,-202,200,351
7,5,13,RUSSYANOVSKIY Roman,NA,1989-02-10,NA,NA,A,94 kg Men,0,1,25,155,-161,161,161,185,-192,NA,185,346
8,13,6,MICHALSKI Arkadiusz,NA,1990-01-07,NA,NA,A,94 kg Men,0,1,25,146,151,-154,151,186,192,-196,192,343
9,8,12,ZBIRNEA Andrian,NA,1990-05-12,NA,NA,A,94 kg Men,0,1,25,145,150,154,154,182,-188,188,188,342
10,11,7,DIDZBALIS Aurimas,NA,1991-06-13,NA,NA,B,94 kg Men,0,1,25,145,151,-160,151,185,191,-196,191,342
11,10,11,KARINA Endri,NA,1989-03-02,NA,NA,A,94 kg Men,0,1,25,152,-156,-158,152,-189,190,-196,190,342
12,15,10,KOSZALKA Pawel,NA,1990-01-11,NA,NA,A,94 kg Men,0,1,25,146,-151,-151,146,-185,185,190,190,336
13,16,9,ELVAN Resul,NA,1989-03-18,NA,NA,A,94 kg Men,0,1,25,140,-148,-148,140,180,-189,190,190,330
14,9,14,MEDVEDIEV Oleksandr,NA,1989-07-02,NA,NA,A,94 kg Men,0,1,25,145,150,153,153,170,175,-180,175,328
15,14,16,RODRIGUEZ PEREZ Miguel,NA,1990-04-16,NA,NA,B,94 kg Men,0,1,25,142,147,-150,147,165,-170,170,170,317
16,19,15,SZANATI Szabolcs,NA,1989-08-25,NA,NA,B,94 kg Men,0,1,25,135,-140,-140,135,167,-172,172,172,307
17,20,17,TRAJANAUSKAS Algimantas,NA,1991-12-07,NA,NA,B,94 kg Men,0,1,25,-135,135,-142,135,170,-175,-178,170,305
18,17,19,KHAKIMULIN Albert,NA,1990-04-03,NA,NA,B,94 kg Men,0,1,25,130,-136,136,136,157,167,-175,167,303
19,22,18,MARTASOV Meramb,NA,1990-09-20,NA,NA,B,94 kg Men,0,1,25,127,133,-137,133,163,170,-175,170,303
20,18,22,FIORE Federico,NA,1990-01-03,NA,NA,B,94 kg Men,0,1,25,128,133,136,136,165,-173,-173,165,301
21,23,20,VERDUGO RAMIREZ Oscar Rene,NA,1989-06-23,NA,NA,B,94 kg Men,0,1,25,130,-135,-135,130,166,-170,-170,166,296
22,21,25,RIEF David Stuart,NA,1989-03-22,NA,NA,B,94 kg Men,0,1,25,-133,133,-139,133,-157,157,-161,157,290
23,24,24,GREEFF Jean,NA,1990-04-17,NA,NA,B,94 kg Men,0,1,25,123,-128,128,128,151,160,-165,160,288
24,26,21,CHIRITA Marius,NA,1989-02-21,NA,NA,B,94 kg Men,0,1,25,115,120,-125,120,160,165,-170,165,285
25,25,23,"NACKOUL Michael A.",NA,1991-05-23,NA,NA,B,94 kg Men,0,1,25,118,123,-127,123,157,162,-165,162,285
26,27,26,ALABUDI Majdi Khaled Bahjat,NA,1989-07-27,NA,NA,B,94 kg Men,0,1,25,-120,120,-127,120,150,-157,-157,150,270
NA,7,NA,GOO Wonseo,NA,1989-01-01,NA,NA,A,94 kg Men,0,1,25,151,156,-158,156,-201,-201,-202,NA,NA
