total_rank,snatch_rank,cleanjerk_rank,name,athlete_id,birthday,gender,nation,group,category,dq,old_classes,event_id,snatch_lift1,snatch_lift2,snatch_lift3,snatch_best,cleanjerk_lift1,cleanjerk_lift2,cleanjerk_lift3,cleanjerk_best,total
9,5,9,SANTANA PEGUERO Crismery Dominga,NA,1995-04-20,NA,NA,A,75 kg Women,0,1,290,90,96,100,100,110,120,-125,120,220
10,10,11,HUTCHINSON RODRIGUEZ Daysi Marlene,NA,1990-04-17,NA,NA,B,75 kg Women,0,1,290,95,-102,-102,95,105,112,-115,112,207
11,11,10,ANGULO IZQUIERDO Sofia Valeria,NA,1991-12-27,NA,NA,A,75 kg Women,0,1,290,82,87,90,90,105,110,115,115,205
12,12,12,HERNANDEZ SOSA Sandra Veronica,NA,1987-11-02,NA,NA,B,75 kg Women,0,1,290,72,76,79,79,98,103,-106,103,182
13,13,13,GONZALEZ VARGAS Amelia Jahaira,NA,1981-08-15,NA,NA,B,75 kg Women,0,1,290,50,57,-60,57,70,75,-78,75,132
1,2,1,CAMBAR RODRIGUEZ Ivan,NA,1983-12-29,NA,NA,A,77 kg Men,0,1,290,150,-156,156,156,185,-190,-190,185,341
2,1,5,SANCHEZ RIVERO Junior Antonio,NA,1989-06-01,NA,NA,A,77 kg Men,0,1,290,150,-157,157,157,180,-185,-185,180,337
3,8,2,COOPER Travis Daniel,NA,1988-01-27,NA,NA,A,77 kg Men,0,1,290,-140,-140,140,140,170,176,184,184,324
4,3,7,MENA Gabriel,NA,1985-07-13,NA,NA,A,77 kg Men,0,1,290,140,-145,145,145,175,178,-181,178,323
5,4,3,ANDICA ANDICA Yony Alexander,NA,1987-08-26,NA,NA,A,77 kg Men,0,1,290,141,-145,-145,141,177,181,-185,181,322
6,11,4,ROSA DA SILVA Welisson,NA,1983-11-22,NA,NA,A,77 kg Men,0,1,290,137,-142,-142,137,175,181,-185,181,318
7,6,8,GAYTAN VALDEZ Martin Israel,NA,1991-01-09,NA,NA,A,77 kg Men,0,1,290,135,-140,140,140,165,170,175,175,315
8,5,10,TATUM James Richard,NA,1989-02-06,NA,NA,A,77 kg Men,0,1,290,-141,-141,141,141,165,170,-177,170,311
9,14,6,PENA MEJIA Juan Jesus,NA,1992-12-15,NA,NA,A,77 kg Men,0,1,290,130,-140,-140,130,172,180,-185,180,310
10,10,9,SIDO Francis Emilio,NA,1990-08-16,NA,NA,A,77 kg Men,0,1,290,130,-137,137,137,163,169,171,171,308
11,9,11,CATALAN Hugo Ivan,NA,1986-01-13,NA,NA,A,77 kg Men,0,1,290,130,135,138,138,160,165,168,168,306
12,7,12,SANCHEZ RIVERO Raul Alexander,NA,1986-09-29,NA,NA,A,77 kg Men,0,1,290,135,140,-145,140,165,-172,-172,165,305
13,13,14,VALDIZON CORONADO Oscar Fernando,NA,1989-06-12,NA,NA,A,77 kg Men,0,1,290,125,-130,130,130,155,160,-165,160,290
14,15,15,LOPEZ FARIAS Bastian Andres,NA,1995-09-26,NA,NA,A,77 kg Men,0,1,290,-120,120,126,126,150,160,-166,160,286
15,16,13,LESCANO GUERRERO Arturo David,NA,1988-06-16,NA,NA,A,77 kg Men,0,1,290,115,120,123,123,155,160,163,163,286
16,12,16,VIQUEZ QUIROZ Maximo,NA,1982-02-12,NA,NA,A,77 kg Men,0,1,290,125,-130,130,130,150,155,-158,155,285
17,18,17,MENDOZA GARCIA David Aurelio,NA,1986-06-21,NA,NA,B,77 kg Men,0,1,290,111,-115,116,116,145,150,-156,150,266
18,17,20,BOUFFARD Felix-Antoine,NA,1996-04-06,NA,NA,B,77 kg Men,0,1,290,116,-119,119,119,146,-151,-151,146,265
19,20,18,FLORES MUNOZ Kevin Andres,NA,1990-04-04,NA,NA,B,77 kg Men,0,1,290,111,-117,-120,111,140,148,-152,148,259
20,19,21,OUYAHIA Billal,NA,1988-10-29,NA,NA,B,77 kg Men,0,1,290,110,113,115,115,143,-146,-146,143,258
21,21,19,VALLECILLO MATA Ruddy,NA,1989-12-15,NA,NA,B,77 kg Men,0,1,290,110,-115,-115,110,135,-146,146,146,256
22,22,22,CARRILLO RAMOS Juan Jose,NA,1994-02-11,NA,NA,B,77 kg Men,0,1,290,95,-105,-105,95,115,125,130,130,225
1,1,1,HERNANDEZ PAUMIER Yoelmis,NA,1986-04-25,NA,NA,A,85 kg Men,0,1,290,155,160,162,162,192,198,202,202,364
2,2,2,NUNEZ QUESADA Yadier,NA,1991-12-06,NA,NA,A,85 kg Men,0,1,290,150,155,157,157,185,192,195,195,352
3,3,3,MANZANO Ferney,NA,1980-01-13,NA,NA,A,85 kg Men,0,1,290,-156,-156,156,156,187,193,-197,193,349
4,4,4,MCGOVERN John Luke,NA,1992-11-25,NA,NA,A,85 kg Men,0,1,290,141,146,-150,146,180,187,-193,187,333
5,6,5,GONZALEZ COSMA Evaristo,NA,1990-10-17,NA,NA,A,85 kg Men,0,1,290,140,145,-150,145,170,177,-182,177,322
6,10,6,MARTINS Romario Paulo,NA,1994-08-03,NA,NA,A,85 kg Men,0,1,290,137,-142,-142,137,167,172,-180,172,309
7,8,7,RUIZ Sergio,NA,1991-04-28,NA,NA,A,85 kg Men,0,1,290,135,140,-142,140,162,-167,167,167,307
8,5,12,BELIZER Odeus,NA,1989-02-03,NA,NA,A,85 kg Men,0,1,290,140,-145,145,145,160,-165,NA,160,305
9,9,13,FERREIRA DA SILVA Josue Lucas,NA,1992-08-07,NA,NA,A,85 kg Men,0,1,290,135,-140,140,140,-160,-160,160,160,300
10,14,9,LINTON PEREZ Christopher,NA,1987-02-04,NA,NA,A,85 kg Men,0,1,290,130,-135,-135,130,160,165,-170,165,295
11,12,11,ARIAS CAMANO Eustaciano,NA,1981-03-03,NA,NA,A,85 kg Men,0,1,290,125,130,132,132,157,-162,162,162,294
12,11,14,CONRAD Darryl Bernard,NA,1984-11-04,NA,NA,A,85 kg Men,0,1,290,133,-138,-138,133,160,-164,-165,160,293
13,13,10,DEWAR Jocelyn,NA,1984-09-16,NA,NA,A,85 kg Men,0,1,290,130,-135,-135,130,163,-169,-169,163,293
14,17,8,HERNANDEZ MARTINEZ Alexander,NA,1990-01-28,NA,NA,B,85 kg Men,0,1,290,120,125,-130,125,150,160,165,165,290
14,17,8,HERNANDEZ MARTINEZ Alexander,NA,1990-01-28,NA,NA,B,85 kg Men,0,1,290,120,125,-130,125,150,160,165,165,290
15,16,15,RODRIGUEZ Arnulfo,NA,1998-10-07,NA,NA,A,85 kg Men,0,1,290,120,125,128,128,150,155,-160,155,283
16,15,16,LORENZANA YUMAN Cristian,NA,1992-10-08,NA,NA,A,85 kg Men,0,1,290,125,128,-130,128,153,-158,-158,153,281
17,18,17,URRUTIA PEREZ Jose,NA,1992-11-27,NA,NA,B,85 kg Men,0,1,290,110,116,NA,116,131,140,145,145,261
18,19,19,POLITO Andres,NA,1986-01-01,NA,NA,B,85 kg Men,0,1,290,-105,105,111,111,120,130,135,135,246
19,20,18,MONCADA LOPEZ Antonio Ramon,NA,1981-10-21,NA,NA,B,85 kg Men,0,1,290,110,-116,-116,110,125,130,135,135,245
20,21,20,LEMOS MELGAR Matias Martin,NA,1991-01-04,NA,NA,B,85 kg Men,0,1,290,75,NA,NA,75,110,NA,NA,110,185
NA,7,NA,CONTRERAS CHAMORRO Wilmer Eduardo,NA,1991-06-13,NA,NA,A,85 kg Men,0,1,290,-142,142,-148,142,-177,-177,-177,NA,NA
1,1,2,VANEGA RIOS Javier Enrique,NA,1986-08-02,NA,NA,A,94 kg Men,0,1,290,161,166,170,170,195,201,205,205,375
2,5,1,TORRES LOPEZ Wilmer Hernan,NA,1986-03-24,NA,NA,A,94 kg Men,0,1,290,155,-161,-161,155,195,200,205,205,360
3,2,4,OSORIO Dangelo Antoinne,NA,1993-10-13,NA,NA,A,94 kg Men,0,1,290,150,155,160,160,190,196,-201,196,356
4,8,3,MARQUEZ PARRA Herbys Charlys,NA,1980-12-01,NA,NA,A,94 kg Men,0,1,290,-150,-150,150,150,190,200,-205,200,350
5,3,5,TENORIO MINA Freddy Fernando,NA,1991-06-14,NA,NA,A,94 kg Men,0,1,290,145,152,157,157,-180,185,190,190,347
6,6,8,PIRELA Danilo,NA,1984-09-09,NA,NA,A,94 kg Men,0,1,290,150,-155,155,155,180,185,-188,185,340
7,7,6,GUADAMUD BRAULIO Eduardo Francisco,NA,1986-06-11,NA,NA,A,94 kg Men,0,1,290,-150,150,-160,150,190,-198,-198,190,340
8,4,10,GREGORIO MACHADO Marco Tulio,NA,1991-11-03,NA,NA,A,94 kg Men,0,1,290,152,157,-160,157,-182,182,NA,182,339
9,9,7,PEREZ FUENTES Rigoberto,NA,1994-03-13,NA,NA,A,94 kg Men,0,1,290,142,147,-153,147,181,186,-193,186,333
10,10,9,SANTOS COSTA Douglas,NA,1990-04-23,NA,NA,A,94 kg Men,0,1,290,135,142,146,146,175,185,-192,185,331
11,11,11,VIERA ESPINOZA Hernan Moises,NA,1993-01-16,NA,NA,A,94 kg Men,0,1,290,135,142,-146,142,180,-190,-190,180,322
12,14,12,ROSADO CRUZ Roberto Carlos,NA,1987-03-03,NA,NA,A,94 kg Men,0,1,290,126,131,-140,131,166,175,-180,175,306
13,12,13,KIENITZ Maximiliano Claus,NA,1990-09-04,NA,NA,A,94 kg Men,0,1,290,130,135,-140,135,160,165,170,170,305
14,13,15,GONZALEZ Javier,NA,1983-08-21,NA,NA,B,94 kg Men,0,1,290,130,135,-142,135,160,-170,-170,160,295
15,16,16,CASTILLO RODRIGUEZ Javier Antonio,NA,1986-05-07,NA,NA,B,94 kg Men,0,1,290,126,-130,130,130,160,-165,-165,160,290
16,17,14,CONTRERAS VALLADARES Sony Honter B.,NA,1992-07-05,NA,NA,B,94 kg Men,0,1,290,-125,-125,125,125,157,162,-167,162,287
17,15,18,CARTAGENA Moises,NA,1975-10-31,NA,NA,A,94 kg Men,0,1,290,130,-140,-140,130,155,NA,NA,155,285
18,18,17,BADILLA CESPEDES Luis Andres,NA,1988-02-19,NA,NA,B,94 kg Men,0,1,290,115,-122,-126,115,150,158,-163,158,273
19,19,19,ALFARO BARQUERO Mainor,NA,1988-09-17,NA,NA,B,94 kg Men,0,1,290,110,-117,-117,110,-140,-140,140,140,250
20,20,20,JUANICO PUPPO Enrique,NA,1994-10-14,NA,NA,B,94 kg Men,0,1,290,95,102,-110,102,-125,125,-132,125,227
